CustomerID,TransactionID,Transaction_Date,Product,Product_Count,Cost
181757,2918175720181025,2018-10-25,D,3,75
181757,3018175720181204,2018-12-04,A,1,100
181757,3118175720190125,2019-01-25,D,1,25
181757,3218175720190408,2019-04-08,A,1,100
181757,3318175720191206,2019-12-06,A,2,200
176301,117630120170106,2017-01-06,C,4,300
176301,217630120170107,2017-01-07,A,3,300
176301,317630120170112,2017-01-12,C,5,375
176301,417630120170114,2017-01-14,B,5,750
176301,517630120170119,2017-01-19,D,4,100
176301,617630120170129,2017-01-29,C,4,300
176301,717630120170206,2017-02-06,C,2,150
176301,817630120170211,2017-02-11,B,3,450
176301,917630120170218,2017-02-18,A,2,200
176301,1017630120170302,2017-03-02,C,4,300
176301,1117630120170313,2017-03-13,D,2,50
176301,1217630120170321,2017-03-21,B,4,600
176301,1317630120170325,2017-03-25,B,3,450
176301,1417630120170404,2017-04-04,D,4,100
176301,1517630120170413,2017-04-13,B,4,600
176301,1617630120170420,2017-04-20,B,4,600
176301,1717630120170426,2017-04-26,D,3,75
176301,1817630120170504,2017-05-04,C,3,225
176301,1917630120170510,2017-05-10,C,4,300
176301,2017630120170518,2017-05-18,D,2,50
176301,2117630120170521,2017-05-21,D,5,125
176301,2217630120170604,2017-06-04,A,4,400
176301,2317630120170611,2017-06-11,B,3,450
176301,2417630120170614,2017-06-14,D,3,75
176301,2517630120170617,2017-06-17,D,3,75
176301,2617630120170625,2017-06-25,B,3,450
176301,2717630120170629,2017-06-29,B,2,300
176301,2817630120170705,2017-07-05,B,4,600
176301,2917630120170709,2017-07-09,C,4,300
176301,3017630120170711,2017-07-11,B,3,450
176301,3117630120170715,2017-07-15,C,3,225
176301,3217630120170723,2017-07-23,D,3,75
176301,3317630120170728,2017-07-28,B,4,600
176301,3417630120170731,2017-07-31,C,2,150
176301,3517630120170811,2017-08-11,C,4,300
176301,3617630120170814,2017-08-14,C,3,225
176301,3717630120170818,2017-08-18,C,2,150
176301,3817630120170822,2017-08-22,A,4,400
176301,3917630120170830,2017-08-30,B,3,450
176301,4017630120170831,2017-08-31,B,3,450
176301,4117630120170902,2017-09-02,C,4,300
176301,4217630120170904,2017-09-04,B,3,450
176301,4317630120170908,2017-09-08,D,2,50
176301,4417630120170915,2017-09-15,C,4,300
176301,4517630120170920,2017-09-20,C,2,150
176301,4617630120170924,2017-09-24,C,4,300
176301,4717630120171003,2017-10-03,C,4,300
176301,4817630120171009,2017-10-09,A,2,200
176301,4917630120171013,2017-10-13,C,3,225
176301,5017630120171023,2017-10-23,B,3,450
176301,5117630120171025,2017-10-25,A,4,400
176301,5217630120171104,2017-11-04,A,2,200
176301,5317630120171108,2017-11-08,C,2,150
176301,5417630120171113,2017-11-13,A,3,300
176301,5517630120171118,2017-11-18,D,2,50
176301,5617630120171121,2017-11-21,D,3,75
176301,5717630120171123,2017-11-23,A,4,400
176301,5817630120171124,2017-11-24,B,4,600
176301,5917630120171130,2017-11-30,C,2,150
176301,6017630120171205,2017-12-05,A,4,400
176301,6117630120171210,2017-12-10,B,4,600
176301,6217630120171214,2017-12-14,B,3,450
176301,6317630120171221,2017-12-21,D,2,50
176301,6417630120171225,2017-12-25,D,2,50
176301,6517630120171228,2017-12-28,C,3,225
176301,6617630120180104,2018-01-04,A,5,500
176301,6717630120180109,2018-01-09,C,4,300
176301,6817630120180114,2018-01-14,B,3,450
176301,6917630120180116,2018-01-16,C,3,225
176301,7017630120180123,2018-01-23,C,3,225
176301,7117630120180130,2018-01-30,D,5,125
176301,7217630120180208,2018-02-08,A,3,300
176301,7317630120180209,2018-02-09,A,5,500
176301,7417630120180214,2018-02-14,B,3,450
176301,7517630120180216,2018-02-16,C,5,375
176301,7617630120180223,2018-02-23,B,4,600
176301,7717630120180304,2018-03-04,B,3,450
176301,7817630120180309,2018-03-09,B,5,750
176301,7917630120180326,2018-03-26,C,3,225
176301,8017630120180330,2018-03-30,D,5,125
176301,8117630120180403,2018-04-03,A,2,200
176301,8217630120180412,2018-04-12,D,4,100
176301,8317630120180417,2018-04-17,B,3,450
176301,8417630120180421,2018-04-21,D,3,75
176301,8517630120180430,2018-04-30,C,3,225
176301,8617630120180505,2018-05-05,C,2,150
176301,8717630120180510,2018-05-10,D,4,100
176301,8817630120180516,2018-05-16,A,3,300
176301,8917630120180521,2018-05-21,D,4,100
176301,9017630120180528,2018-05-28,D,3,75
176301,9117630120180606,2018-06-06,C,2,150
176301,9217630120180615,2018-06-15,C,3,225
176301,9317630120180617,2018-06-17,D,3,75
176301,9417630120180622,2018-06-22,C,4,300
176301,9517630120180628,2018-06-28,C,3,225
176301,9617630120180704,2018-07-04,B,4,600
176301,9717630120180713,2018-07-13,B,2,300
176301,9817630120180715,2018-07-15,A,3,300
176301,9917630120180721,2018-07-21,B,4,600
176301,10017630120180725,2018-07-25,A,3,300
176301,10117630120180729,2018-07-29,C,2,150
176301,10217630120180802,2018-08-02,C,2,150
176301,10317630120180813,2018-08-13,B,3,450
176301,10417630120180816,2018-08-16,C,3,225
176301,10517630120180826,2018-08-26,C,2,150
176301,10617630120180901,2018-09-01,B,4,600
176301,10717630120180906,2018-09-06,B,5,750
176301,10817630120180911,2018-09-11,A,2,200
176301,10917630120180917,2018-09-17,C,4,300
176301,11017630120180929,2018-09-29,D,4,100
176301,11117630120181006,2018-10-06,D,4,100
176301,11217630120181008,2018-10-08,B,3,450
176301,11317630120181012,2018-10-12,B,4,600
176301,11417630120181022,2018-10-22,C,4,300
176301,11517630120181027,2018-10-27,A,2,200
176301,11617630120181105,2018-11-05,A,2,200
176301,11717630120181113,2018-11-13,B,2,300
176301,11817630120181122,2018-11-22,B,4,600
176301,11917630120181123,2018-11-23,B,4,600
176301,12017630120181129,2018-11-29,C,3,225
176301,12117630120181202,2018-12-02,A,3,300
176301,12217630120181206,2018-12-06,B,4,600
176301,12317630120181211,2018-12-11,D,4,100
176301,12417630120181216,2018-12-16,A,3,300
176301,12517630120181221,2018-12-21,C,3,225
176301,12617630120181228,2018-12-28,A,2,200
176301,12717630120190102,2019-01-02,C,3,225
176301,12817630120190107,2019-01-07,C,3,225
176301,12917630120190113,2019-01-13,A,4,400
176301,13017630120190120,2019-01-20,A,3,300
176301,13117630120190128,2019-01-28,D,2,50
176301,13217630120190201,2019-02-01,B,5,750
176301,13317630120190202,2019-02-02,C,5,375
176301,13417630120190204,2019-02-04,B,3,450
176301,13517630120190207,2019-02-07,A,5,500
176301,13617630120190212,2019-02-12,B,4,600
176301,13717630120190219,2019-02-19,B,2,300
176301,13817630120190223,2019-02-23,A,4,400
176301,13917630120190303,2019-03-03,C,3,225
176301,14017630120190307,2019-03-07,A,5,500
176301,14117630120190308,2019-03-08,C,3,225
176301,14217630120190313,2019-03-13,A,5,500
176301,14317630120190316,2019-03-16,B,2,300
176301,14417630120190319,2019-03-19,A,4,400
176301,14517630120190328,2019-03-28,C,5,375
176301,14617630120190406,2019-04-06,C,5,375
176301,14717630120190411,2019-04-11,A,2,200
176301,14817630120190421,2019-04-21,B,2,300
176301,14917630120190424,2019-04-24,C,3,225
176301,15017630120190428,2019-04-28,A,3,300
176301,15117630120190502,2019-05-02,B,3,450
176301,15217630120190507,2019-05-07,A,3,300
176301,15317630120190511,2019-05-11,C,4,300
176301,15417630120190523,2019-05-23,D,5,125
176301,15517630120190529,2019-05-29,B,3,450
176301,15617630120190605,2019-06-05,B,3,450
176301,15717630120190616,2019-06-16,C,2,150
176301,15817630120190620,2019-06-20,C,3,225
176301,15917630120190622,2019-06-22,D,4,100
176301,16017630120190628,2019-06-28,D,4,100
176301,16117630120190702,2019-07-02,C,3,225
176301,16217630120190704,2019-07-04,A,5,500
176301,16317630120190707,2019-07-07,A,4,400
176301,16417630120190713,2019-07-13,A,3,300
176301,16517630120190716,2019-07-16,B,5,750
176301,16617630120190730,2019-07-30,D,5,125
176301,16717630120190802,2019-08-02,C,3,225
176301,16817630120190808,2019-08-08,B,3,450
176301,16917630120190809,2019-08-09,C,2,150
176301,17017630120190813,2019-08-13,C,5,375
176301,17117630120190817,2019-08-17,C,2,150
176301,17217630120190824,2019-08-24,C,2,150
176301,17317630120190828,2019-08-28,C,3,225
176301,17417630120190904,2019-09-04,C,3,225
176301,17517630120190909,2019-09-09,B,3,450
176301,17617630120190911,2019-09-11,B,2,300
176301,17717630120190917,2019-09-17,D,2,50
176301,17817630120190925,2019-09-25,C,2,150
176301,17917630120191009,2019-10-09,D,3,75
176301,18017630120191017,2019-10-17,C,3,225
176301,18117630120191020,2019-10-20,A,3,300
176301,18217630120191027,2019-10-27,B,4,600
176301,18317630120191104,2019-11-04,A,4,400
176301,18417630120191110,2019-11-10,B,2,300
176301,18517630120191114,2019-11-14,C,4,300
176301,18617630120191117,2019-11-17,D,3,75
176301,18717630120191124,2019-11-24,D,4,100
176301,18817630120191127,2019-11-27,D,2,50
176301,18917630120191202,2019-12-02,C,4,300
176301,19017630120191205,2019-12-05,B,2,300
176301,19117630120191207,2019-12-07,D,3,75
176301,19217630120191215,2019-12-15,C,2,150
176301,19317630120191226,2019-12-26,B,3,450
176301,19417630120191231,2019-12-31,D,2,50
177356,117735620170323,2017-03-23,A,3,300
177356,217735620170625,2017-06-25,E,2,250
177356,317735620170819,2017-08-19,A,2,200
177356,417735620171014,2017-10-14,E,3,375
177356,517735620171211,2017-12-11,E,2,250
177356,617735620171221,2017-12-21,A,2,200
177356,717735620180213,2018-02-13,A,1,100
177356,817735620180618,2018-06-18,E,3,375
177356,917735620181024,2018-10-24,E,2,250
177356,1017735620181229,2018-12-29,A,2,200
177356,1117735620190224,2019-02-24,E,2,250
177356,1217735620190515,2019-05-15,E,2,250
177356,1317735620190719,2019-07-19,E,3,375
177356,1417735620190903,2019-09-03,A,3,300
177356,1517735620191001,2019-10-01,E,2,250
177356,1617735620191122,2019-11-22,E,3,375
180879,118087920170127,2017-01-27,A,9,900
180879,218087920170206,2017-02-06,E,4,500
180879,318087920170217,2017-02-17,A,6,600
180879,418087920170324,2017-03-24,C,5,375
180879,518087920170408,2017-04-08,E,4,500
180879,618087920170429,2017-04-29,C,7,525
180879,718087920170507,2017-05-07,C,9,675
180879,818087920170603,2017-06-03,A,6,600
180879,918087920170615,2017-06-15,A,4,400
180879,1018087920170722,2017-07-22,E,4,500
180879,1118087920170806,2017-08-06,C,6,450
180879,1218087920170831,2017-08-31,C,3,225
180879,1318087920170913,2017-09-13,A,5,500
180879,1418087920171004,2017-10-04,C,8,600
180879,1518087920171105,2017-11-05,A,7,700
180879,1618087920171120,2017-11-20,C,3,225
180879,1718087920171209,2017-12-09,C,3,225
180879,1818087920171229,2017-12-29,C,7,525
180879,1918087920180113,2018-01-13,A,7,700
180879,2018087920180204,2018-02-04,A,4,400
180879,2118087920180221,2018-02-21,C,6,450
180879,2218087920180306,2018-03-06,C,8,600
180879,2318087920180326,2018-03-26,E,6,750
180879,2418087920180408,2018-04-08,A,4,400
180879,2518087920180504,2018-05-04,A,7,700
180879,2618087920180620,2018-06-20,C,6,450
180879,2718087920180707,2018-07-07,C,4,300
180879,2818087920180815,2018-08-15,A,7,700
180879,2918087920180906,2018-09-06,C,6,450
180879,3018087920180917,2018-09-17,C,6,450
180879,3118087920181006,2018-10-06,A,3,300
180879,3218087920181202,2018-12-02,A,4,400
180879,3318087920181216,2018-12-16,C,2,150
180879,3418087920190108,2019-01-08,A,5,500
180879,3518087920190118,2019-01-18,E,8,1000
180879,3618087920190301,2019-03-01,A,5,500
180879,3718087920190417,2019-04-17,C,7,525
180879,3818087920190515,2019-05-15,C,3,225
180879,3918087920190522,2019-05-22,E,6,750
180879,4018087920190605,2019-06-05,C,3,225
180879,4118087920190722,2019-07-22,A,5,500
180879,4218087920190816,2019-08-16,A,3,300
180879,4318087920190916,2019-09-16,A,8,800
180879,4418087920191005,2019-10-05,E,4,500
180879,4518087920191019,2019-10-19,A,6,600
180879,4618087920191128,2019-11-28,E,7,875
180879,4718087920191221,2019-12-21,E,4,500
180879,4818087920191229,2019-12-29,C,3,225
180879,4918087920200101,2020-01-01,C,8,600
179255,117925520170204,2017-02-04,A,3,300
179255,217925520170316,2017-03-16,A,3,300
179255,317925520170427,2017-04-27,A,4,400
179255,417925520170630,2017-06-30,A,1,100
179255,517925520171025,2017-10-25,D,1,25
179255,617925520180124,2018-01-24,A,2,200
179255,717925520180514,2018-05-14,D,2,50
179255,817925520181003,2018-10-03,D,1,25
179255,917925520181211,2018-12-11,C,2,150
179255,1017925520190203,2019-02-03,A,2,200
179255,1117925520190812,2019-08-12,A,1,100
179255,1217925520191121,2019-11-21,C,1,75
180937,118093720170207,2017-02-07,C,3,225
180937,218093720170227,2017-02-27,B,4,600
180937,318093720170321,2017-03-21,B,2,300
180937,418093720170327,2017-03-27,B,2,300
180937,518093720170426,2017-04-26,B,3,450
180937,618093720170508,2017-05-08,C,2,150
180937,718093720170608,2017-06-08,E,4,500
180937,818093720170614,2017-06-14,B,3,450
180937,918093720170714,2017-07-14,B,2,300
180937,1018093720170830,2017-08-30,A,2,200
180937,1118093720170930,2017-09-30,A,3,300
180937,1218093720171015,2017-10-15,A,2,200
180937,1318093720171029,2017-10-29,B,3,450
180937,1418093720180105,2018-01-05,E,2,250
180937,1518093720180124,2018-01-24,A,2,200
180937,1618093720180209,2018-02-09,B,2,300
180937,1718093720180401,2018-04-01,E,2,250
180937,1818093720180417,2018-04-17,A,3,300
180937,1918093720180506,2018-05-06,B,3,450
180937,2018093720180704,2018-07-04,A,3,300
180937,2118093720180818,2018-08-18,B,3,450
180937,2218093720180921,2018-09-21,A,3,300
180937,2318093720181021,2018-10-21,A,2,200
180937,2418093720181108,2018-11-08,E,2,250
180937,2518093720181217,2018-12-17,C,2,150
180937,2618093720190105,2019-01-05,A,2,200
180937,2718093720190125,2019-01-25,A,4,400
180937,2818093720190322,2019-03-22,E,2,250
180937,2918093720190416,2019-04-16,A,2,200
180937,3018093720190519,2019-05-19,B,2,300
180937,3118093720190622,2019-06-22,E,3,375
180937,3218093720190809,2019-08-09,A,3,300
180937,3318093720190922,2019-09-22,E,2,250
180937,3418093720191010,2019-10-10,B,3,450
180937,3518093720191120,2019-11-20,C,2,150
180937,3618093720191211,2019-12-11,C,2,150
176788,117678820170110,2017-01-10,B,2,300
176788,217678820170114,2017-01-14,C,2,150
176788,317678820170118,2017-01-18,D,2,50
176788,417678820170128,2017-01-28,B,2,300
176788,517678820170207,2017-02-07,B,4,600
176788,617678820170225,2017-02-25,C,4,300
176788,717678820170304,2017-03-04,D,4,100
176788,817678820170312,2017-03-12,B,2,300
176788,917678820170322,2017-03-22,C,4,300
176788,1017678820170401,2017-04-01,C,3,225
176788,1117678820170410,2017-04-10,B,4,600
176788,1217678820170426,2017-04-26,C,4,300
176788,1317678820170501,2017-05-01,C,3,225
176788,1417678820170508,2017-05-08,D,4,100
176788,1517678820170517,2017-05-17,B,3,450
176788,1617678820170523,2017-05-23,D,2,50
176788,1717678820170612,2017-06-12,D,2,50
176788,1817678820170620,2017-06-20,D,2,50
176788,1917678820170701,2017-07-01,B,2,300
176788,2017678820170707,2017-07-07,C,2,150
176788,2117678820170713,2017-07-13,D,4,100
176788,2217678820170720,2017-07-20,B,4,600
176788,2317678820170727,2017-07-27,D,4,100
176788,2417678820170806,2017-08-06,D,3,75
176788,2517678820170815,2017-08-15,B,4,600
176788,2617678820170830,2017-08-30,B,4,600
176788,2717678820170906,2017-09-06,D,3,75
176788,2817678820170914,2017-09-14,B,3,450
176788,2917678820170930,2017-09-30,D,3,75
176788,3017678820171017,2017-10-17,B,3,450
176788,3117678820171029,2017-10-29,C,2,150
176788,3217678820171106,2017-11-06,B,3,450
176788,3317678820171116,2017-11-16,D,2,50
176788,3417678820171118,2017-11-18,C,2,150
176788,3517678820171213,2017-12-13,D,2,50
176788,3617678820171222,2017-12-22,B,3,450
176788,3717678820171224,2017-12-24,B,3,450
176788,3817678820180102,2018-01-02,C,4,300
176788,3917678820180108,2018-01-08,D,2,50
176788,4017678820180117,2018-01-17,D,3,75
176788,4117678820180218,2018-02-18,B,2,300
176788,4217678820180309,2018-03-09,C,3,225
176788,4317678820180316,2018-03-16,C,2,150
176788,4417678820180325,2018-03-25,D,2,50
176788,4517678820180401,2018-04-01,C,3,225
176788,4617678820180404,2018-04-04,D,3,75
176788,4717678820180413,2018-04-13,C,4,300
176788,4817678820180419,2018-04-19,D,2,50
176788,4917678820180428,2018-04-28,B,2,300
176788,5017678820180506,2018-05-06,B,4,600
176788,5117678820180523,2018-05-23,C,2,150
176788,5217678820180530,2018-05-30,B,2,300
176788,5317678820180614,2018-06-14,D,4,100
176788,5417678820180623,2018-06-23,C,4,300
176788,5517678820180703,2018-07-03,C,4,300
176788,5617678820180710,2018-07-10,B,3,450
176788,5717678820180718,2018-07-18,D,2,50
176788,5817678820180806,2018-08-06,C,4,300
176788,5917678820180813,2018-08-13,C,3,225
176788,6017678820180819,2018-08-19,B,3,450
176788,6117678820180824,2018-08-24,C,4,300
176788,6217678820180903,2018-09-03,B,2,300
176788,6317678820180917,2018-09-17,B,3,450
176788,6417678820180923,2018-09-23,D,3,75
176788,6517678820181006,2018-10-06,D,3,75
176788,6617678820181015,2018-10-15,D,4,100
176788,6717678820181026,2018-10-26,B,2,300
176788,6817678820181121,2018-11-21,D,2,50
176788,6917678820181124,2018-11-24,D,3,75
176788,7017678820181130,2018-11-30,C,3,225
176788,7117678820181208,2018-12-08,C,2,150
176788,7217678820181215,2018-12-15,B,3,450
176788,7317678820181221,2018-12-21,D,2,50
176788,7417678820190101,2019-01-01,D,4,100
176788,7517678820190112,2019-01-12,C,3,225
176788,7617678820190129,2019-01-29,B,2,300
176788,7717678820190214,2019-02-14,D,2,50
176788,7817678820190303,2019-03-03,C,2,150
176788,7917678820190317,2019-03-17,D,2,50
176788,8017678820190429,2019-04-29,D,2,50
176788,8117678820190605,2019-06-05,B,1,150
176788,8217678820190714,2019-07-14,B,2,300
176788,8317678820190807,2019-08-07,D,2,50
176788,8417678820190827,2019-08-27,B,2,300
176788,8517678820190904,2019-09-04,B,2,300
176788,8617678820191003,2019-10-03,B,2,300
176788,8717678820191015,2019-10-15,C,2,150
176788,8817678820191121,2019-11-21,B,2,300
176788,8917678820191215,2019-12-15,C,2,150
180045,118004520170314,2017-03-14,E,2,250
180045,218004520170326,2017-03-26,B,3,450
180045,318004520170430,2017-04-30,A,3,300
180045,418004520170724,2017-07-24,A,2,200
180045,518004520170828,2017-08-28,A,2,200
180045,618004520171001,2017-10-01,B,2,300
180045,718004520171101,2017-11-01,B,2,300
180045,818004520180102,2018-01-02,B,1,150
180045,918004520180306,2018-03-06,E,2,250
180045,1018004520180523,2018-05-23,A,2,200
180045,1118004520180717,2018-07-17,E,3,375
180045,1218004520180827,2018-08-27,B,2,300
180045,1318004520180930,2018-09-30,A,2,200
180045,1418004520181106,2018-11-06,E,3,375
180045,1518004520181213,2018-12-13,A,2,200
180045,1618004520190101,2019-01-01,A,3,300
180045,1718004520190224,2019-02-24,E,1,125
180045,1818004520190312,2019-03-12,B,1,150
180045,1918004520190430,2019-04-30,A,1,100
180045,2018004520190709,2019-07-09,E,2,250
180045,2118004520190907,2019-09-07,A,2,200
180045,2218004520191109,2019-11-09,B,1,150
179047,117904720170122,2017-01-22,C,9,675
179047,217904720170202,2017-02-02,D,11,275
179047,317904720170210,2017-02-10,D,4,100
179047,417904720170302,2017-03-02,B,7,1050
179047,517904720170307,2017-03-07,B,4,600
179047,617904720170315,2017-03-15,D,10,250
179047,717904720170413,2017-04-13,B,3,450
179047,817904720170415,2017-04-15,C,10,750
179047,917904720170501,2017-05-01,B,4,600
179047,1017904720170505,2017-05-05,C,8,600
179047,1117904720170508,2017-05-08,B,5,750
179047,1217904720170525,2017-05-25,C,11,825
179047,1317904720170601,2017-06-01,B,5,750
179047,1417904720170611,2017-06-11,A,6,600
179047,1517904720170619,2017-06-19,D,9,225
179047,1617904720170704,2017-07-04,A,10,1000
179047,1717904720170715,2017-07-15,A,10,1000
179047,1817904720170720,2017-07-20,B,9,1350
179047,1917904720170725,2017-07-25,C,4,300
179047,2017904720170803,2017-08-03,A,7,700
179047,2117904720170821,2017-08-21,D,10,250
179047,2217904720170830,2017-08-30,C,8,600
179047,2317904720170915,2017-09-15,C,8,600
179047,2417904720170926,2017-09-26,C,8,600
179047,2517904720171009,2017-10-09,B,10,1500
179047,2617904720171013,2017-10-13,C,4,300
179047,2717904720171031,2017-10-31,A,9,900
179047,2817904720171107,2017-11-07,C,6,450
179047,2917904720171125,2017-11-25,D,4,100
179047,3017904720171205,2017-12-05,D,8,200
179047,3117904720171220,2017-12-20,D,4,100
179047,3217904720180111,2018-01-11,B,6,900
179047,3317904720180125,2018-01-25,C,3,225
179047,3417904720180305,2018-03-05,A,5,500
179047,3517904720180312,2018-03-12,D,5,125
179047,3617904720180412,2018-04-12,B,2,300
179047,3717904720180505,2018-05-05,B,6,900
179047,3817904720180523,2018-05-23,C,3,225
179047,3917904720180618,2018-06-18,A,5,500
179047,4017904720180704,2018-07-04,B,2,300
179047,4117904720180720,2018-07-20,A,6,600
179047,4217904720180903,2018-09-03,A,3,300
179047,4317904720180922,2018-09-22,C,3,225
179047,4417904720181005,2018-10-05,D,3,75
179047,4517904720181111,2018-11-11,D,2,50
179047,4617904720181204,2018-12-04,C,5,375
179047,4717904720181224,2018-12-24,B,4,600
179047,4817904720190119,2019-01-19,D,5,125
179047,4917904720190208,2019-02-08,A,5,500
179047,5017904720190221,2019-02-21,B,4,600
179047,5117904720190306,2019-03-06,A,3,300
179047,5217904720190409,2019-04-09,B,3,450
179047,5317904720190510,2019-05-10,C,4,300
179047,5417904720190529,2019-05-29,D,4,100
179047,5517904720190606,2019-06-06,D,3,75
179047,5617904720190713,2019-07-13,C,5,375
179047,5717904720190821,2019-08-21,D,2,50
179047,5817904720190914,2019-09-14,B,3,450
179047,5917904720191006,2019-10-06,A,3,300
179047,6017904720191021,2019-10-21,D,3,75
179047,6117904720191218,2019-12-18,B,3,450
181469,118146920170203,2017-02-03,C,4,300
181469,218146920170308,2017-03-08,C,2,150
181469,318146920170403,2017-04-03,A,4,400
181469,418146920170412,2017-04-12,C,3,225
181469,518146920170521,2017-05-21,D,2,50
181469,618146920170613,2017-06-13,E,2,250
181469,718146920170716,2017-07-16,D,3,75
181469,818146920170731,2017-07-31,E,2,250
181469,918146920170818,2017-08-18,C,2,150
181469,1018146920170902,2017-09-02,C,4,300
181469,1118146920170919,2017-09-19,D,4,100
181469,1218146920171111,2017-11-11,E,3,375
181469,1318146920171125,2017-11-25,D,2,50
181469,1418146920171201,2017-12-01,A,3,300
181469,1518146920171228,2017-12-28,E,2,250
181469,1618146920180112,2018-01-12,A,4,400
181469,1718146920180129,2018-01-29,C,2,150
181469,1818146920180207,2018-02-07,D,4,100
181469,1918146920180313,2018-03-13,D,2,50
181469,2018146920180330,2018-03-30,D,3,75
181469,2118146920180420,2018-04-20,C,4,300
181469,2218146920180525,2018-05-25,C,3,225
181469,2318146920180605,2018-06-05,C,3,225
181469,2418146920180702,2018-07-02,D,2,50
181469,2518146920180714,2018-07-14,A,3,300
181469,2618146920180725,2018-07-25,A,3,300
181469,2718146920180802,2018-08-02,E,3,375
181469,2818146920180814,2018-08-14,E,4,500
181469,2918146920180827,2018-08-27,A,3,300
181469,3018146920180909,2018-09-09,C,4,300
181469,3118146920181006,2018-10-06,C,2,150
181469,3218146920181026,2018-10-26,A,3,300
181469,3318146920181120,2018-11-20,D,3,75
181469,3418146920181203,2018-12-03,E,3,375
181469,3518146920181219,2018-12-19,D,2,50
181469,3618146920190120,2019-01-20,A,2,200
181469,3718146920190206,2019-02-06,E,4,500
181469,3818146920190305,2019-03-05,C,3,225
181469,3918146920190316,2019-03-16,A,4,400
181469,4018146920190329,2019-03-29,E,4,500
181469,4118146920190411,2019-04-11,A,4,400
181469,4218146920190426,2019-04-26,D,3,75
181469,4318146920190518,2019-05-18,A,4,400
181469,4418146920190712,2019-07-12,D,2,50
181469,4518146920190728,2019-07-28,E,3,375
181469,4618146920190809,2019-08-09,C,4,300
181469,4718146920190918,2019-09-18,C,4,300
181469,4818146920191017,2019-10-17,C,4,300
181469,4918146920191020,2019-10-20,C,3,225
181469,5018146920191104,2019-11-04,A,3,300
181469,5118146920191122,2019-11-22,A,3,300
181469,5218146920191130,2019-11-30,A,3,300
181469,5318146920191216,2019-12-16,C,3,225
178655,117865520170219,2017-02-19,E,3,375
178655,217865520170504,2017-05-04,B,2,300
178655,317865520170525,2017-05-25,B,2,300
178655,417865520170602,2017-06-02,E,2,250
178655,517865520170723,2017-07-23,B,3,450
178655,617865520171017,2017-10-17,B,3,450
178655,717865520171203,2017-12-03,B,2,300
178655,817865520180302,2018-03-02,E,3,375
178655,917865520180526,2018-05-26,E,3,375
178655,1017865520180911,2018-09-11,E,3,375
178655,1117865520181009,2018-10-09,B,2,300
179187,117918720170215,2017-02-15,D,2,50
179187,217918720170322,2017-03-22,E,2,250
179187,317918720170528,2017-05-28,B,3,450
179187,417918720170710,2017-07-10,D,2,50
179187,517918720171003,2017-10-03,B,2,300
179187,617918720171120,2017-11-20,E,2,250
179187,717918720180121,2018-01-21,E,3,375
179187,817918720180301,2018-03-01,B,2,300
179187,917918720180508,2018-05-08,D,2,50
179187,1017918720180628,2018-06-28,B,3,450
179187,1117918720180825,2018-08-25,B,3,450
179187,1217918720181001,2018-10-01,D,2,50
179187,1317918720181108,2018-11-08,E,2,250
179187,1417918720181231,2018-12-31,E,2,250
179187,1517918720190129,2019-01-29,D,3,75
179187,1617918720190210,2019-02-10,E,3,375
179187,1717918720190419,2019-04-19,B,2,300
179187,1817918720190519,2019-05-19,E,2,250
179187,1917918720190603,2019-06-03,D,2,50
179187,2017918720190730,2019-07-30,B,3,450
179187,2117918720190916,2019-09-16,E,3,375
179187,2217918720191017,2019-10-17,B,2,300
184553,118455320170110,2017-01-10,B,9,1350
184553,218455320170121,2017-01-21,C,9,675
184553,318455320170131,2017-01-31,C,3,225
184553,418455320170221,2017-02-21,C,10,750
184553,518455320170307,2017-03-07,B,4,600
184553,618455320170314,2017-03-14,C,6,450
184553,718455320170402,2017-04-02,C,6,450
184553,818455320170415,2017-04-15,B,7,1050
184553,918455320170427,2017-04-27,C,9,675
184553,1018455320170504,2017-05-04,C,4,300
184553,1118455320170527,2017-05-27,B,10,1500
184553,1218455320170615,2017-06-15,C,7,525
184553,1318455320170627,2017-06-27,C,7,525
184553,1418455320170715,2017-07-15,B,3,450
184553,1518455320170730,2017-07-30,B,2,300
184553,1618455320170824,2017-08-24,B,5,750
184553,1718455320170919,2017-09-19,C,5,375
184553,1818455320171016,2017-10-16,C,2,150
184553,1918455320171105,2017-11-05,C,3,225
184553,2018455320171114,2017-11-14,C,5,375
184553,2118455320171212,2017-12-12,B,2,300
184553,2218455320180125,2018-01-25,C,4,300
184553,2318455320180219,2018-02-19,C,5,375
184553,2418455320180319,2018-03-19,B,6,900
184553,2518455320180503,2018-05-03,C,4,300
184553,2618455320180604,2018-06-04,B,4,600
184553,2718455320180726,2018-07-26,C,4,300
184553,2818455320180925,2018-09-25,C,3,225
184553,2918455320181022,2018-10-22,C,4,300
184553,3018455320181112,2018-11-12,C,4,300
184553,3118455320181211,2018-12-11,B,2,300
184553,3218455320190121,2019-01-21,B,4,600
184553,3318455320190309,2019-03-09,B,4,600
184553,3418455320190714,2019-07-14,B,4,600
184553,3518455320190807,2019-08-07,B,4,600
184553,3618455320191001,2019-10-01,C,4,300
184553,3718455320191127,2019-11-27,B,5,750
184057,118405720170106,2017-01-06,C,4,300
184057,218405720170108,2017-01-08,C,3,225
184057,318405720170123,2017-01-23,A,4,400
184057,418405720170126,2017-01-26,C,2,150
